Date,Mean Pressure,Absolute Daily Max Air Temp.,Mean Air Temp.,Absolute Daily Min Air Temp.,Mean Dew Point,Mean Relative Humidity,Mean Amount of Cloud,Total Rainfall,Very Hot Weather Warning,Cold Weather Warning
2022-07-26,1007.7,35.2,31.2,29.1,25.1,71,35,  0.0,True,False
2022-07-27,1007.1,34.2,31.0,29.0,24.5,69,27,  0.0,True,False
2022-07-28,1006.2,35.3,31.2,28.8,25.7,73,26,  0.0,True,False
2022-07-29,1004.7,35.3,31.7,29.7,26.4,74,57,  0.0,True,False
2022-07-30,1004.3,31.2,29.5,26.5,25.9,81,85,  2.4,True,False
2022-07-31,1004.3,34.0,30.8,28.3,25.8,76,47,  0.0,False,False
2022-08-01,1005.9,35.7,31.4,29.1,25.0,69,47,  0.0,True,False
2022-08-02,1007.1,35.2,31.1,28.0,24.9,70,63,  0.2,True,False
2022-08-03,1006.7,30.8,28.2,25.6,24.7,82,85, 34.9,False,False
2022-08-04,1004.5,28.4,27.1,25.9,24.6,86,83, 14.9,False,False
2022-08-05,1007.6,28.6,26.1,24.5,25.1,94,89,165.5,False,False
2022-08-06,1007.6,30.9,27.9,26.1,25.9,89,81,  5.5,False,False
2022-08-07,1006.7,32.6,29.6,27.6,26.1,82,71,  2.8,False,False
2022-08-08,1006.3,30.9,28.3,26.2,25.8,87,86, 33.3,False,False
2022-08-09,1003.6,28.5,26.7,25.4,24.5,88,88, 72.0,False,False
2022-08-10,1004.1,29.6,27.4,25.8,25.6,90,90, 49.7,False,False
2022-08-11,1007.8,28.8,26.7,25.5,25.0,90,88, 12.4,False,False
2022-08-12,1008.8,27.1,26.1,24.9,24.8,93,84, 76.0,False,False
2022-08-13,1008.0,32.6,28.7,25.8,25.1,81,57,  0.0,False,False
2022-08-14,1007.2,33.3,29.5,26.9,25.1,78,27,  0.0,True,False
2022-08-15,1006.2,33.6,30.0,28.1,25.6,78,57,  0.0,True,False
2022-08-16,1005.6,33.2,29.4,26.2,25.9,82,72,  9.1,False,False
2022-08-17,1005.8,32.3,28.2,26.2,25.6,86,84, 29.8,False,False
2022-08-18,1005.5,30.4,28.1,26.2,25.6,87,84, 22.1,False,False
2022-08-19,1004.9,32.0,28.3,26.4,25.5,85,87,  4.8,False,False
2022-08-20,1007.5,31.9,28.2,26.5,25.0,83,74,  8.4,False,False
2022-08-21,1008.3,32.9,29.0,26.6,25.9,84,71,  1.9,False,False
2022-08-22,1006.9,32.9,30.1,28.2,25.5,77,41,  0.0,True,False
2022-08-23,1005.0,34.5,31.1,28.6,26.4,77,28,  0.0,True,False
2022-08-24,1002.3,34.9,30.8,26.4,25.2,73,69,  5.5,True,False
2022-08-25,1006.3,29.8,27.2,25.0,24.4,85,87, 48.1,False,False
2022-08-26,1010.6,32.9,29.4,27.5,25.6,80,66,  0.1,False,False
2022-08-27,1009.2,33.0,29.7,27.4,25.4,78,60,  0.0,True,False
2022-08-28,1008.4,34.4,30.5,28.3,26.7,80,57,  0.0,True,False
2022-08-29,1010.2,34.6,30.1,28.6,25.9,78,81,  0.0,True,False
2022-08-30,1008.8,32.3,29.5,27.9,25.7,80,65, 13.1,True,False
2022-08-31,1006.7,31.7,29.7,28.1,25.8,80,70,  4.7,False,False
2022-09-01,1007.9,32.9,29.4,26.9,25.0,78,71,  2.8,False,False
2022-09-02,1005.9,32.3,29.5,27.3,21.6,63,78,  0.0,False,False
2022-09-03,1002.8,33.9,30.0,26.9,19.5,54,30,  0.0,False,False
2022-09-04,1002.9,34.7,30.8,27.7,20.6,55,26,  0.0,False,False
2022-09-05,1004.4,35.3,31.1,28.8,20.1,52,38,  0.0,True,False
2022-09-06,1008.2,34.5,30.8,28.4,22.3,61,51,  0.0,True,False
2022-09-07,1013.3,29.6,28.4,26.7,24.7,81,86,  8.6,False,False
2022-09-08,1014.2,32.8,29.5,27.8,23.3,70,66,0.02,False,False
2022-09-09,1013.1,33.3,29.6,27.5,19.4,55,44,  0.0,True,False
2022-09-10,1011.4,31.4,28.9,27.6,24.2,76,59,0.02,False,False
2022-09-11,1009.1,32.1,29.4,27.4,25.0,78,43,  0.0,False,False
2022-09-12,1007.4,33.7,30.8,28.2,23.1,66,23,  0.0,False,False
2022-09-13,1007.3,35.9,31.7,28.8,21.2,56, 5,  0.0,True,False
2022-09-14,1007.0,35.5,31.7,29.6,18.6,46,16,  0.0,True,False
2022-09-15,1005.9,34.5,31.3,28.7,19.9,52,10,  0.0,True,False
2022-09-16,1005.1,33.8,30.8,28.6,22.9,63,36,0.02,True,False
2022-09-17,1006.0,33.9,31.1,29.1,24.4,69,23,0.02,True,False
2022-09-18,1005.7,34.0,30.1,27.4,25.4,77,53, 20.3,True,False
2022-09-19,1005.9,32.3,28.8,25.9,24.4,77,79,  3.3,True,False
2022-09-20,1008.2,30.7,28.9,26.2,24.8,79,78,  3.5,False,False
2022-09-21,1010.7,30.4,28.1,25.8,22.6,72,71,  8.5,False,False
2022-09-22,1011.1,31.2,28.5,26.9,23.2,73,52,  0.0,False,False
2022-09-23,1010.8,32.1,28.5,25.6,24.0,77,53, 13.4,False,False
2022-09-24,1011.2,31.0,28.3,25.8,22.5,71,75,  0.0,False,False
2022-09-25,1010.4,32.7,28.8,26.9,22.8,71,39,  0.0,False,False
2022-09-26,1009.1,33.7,29.4,27.2,23.2,70,62,  0.0,False,False
2022-09-27,1007.7,32.3,29.2,28.1,23.6,72,86,0.02,False,False
2022-09-28,1008.0,31.2,28.8,27.7,23.5,73,81,  0.0,False,False
2022-09-29,1010.1,29.7,28.0,25.0,24.4,81,84,  8.1,False,False
2022-09-30,1012.3,28.3,26.4,24.8,24.8,91,88,102.7,False,False
2022-10-01,1012.9,30.5,27.7,25.7,25.1,86,85,  2.6,False,False
2022-10-02,1012.9,31.9,28.9,27.7,25.4,81,77,0.02,False,False
2022-10-03,1013.5,33.0,29.5,27.5,24.6,76,33,  0.0,False,False
2022-10-04,1013.6,33.5,29.4,27.5,24.6,76,33,  0.0,False,False
2022-10-05,1014.4,31.4,29.1,27.8,24.2,75,54,0.02,False,False
2022-10-06,1015.0,32.0,28.9,27.3,23.7,74,53,0.02,False,False
2022-10-07,1014.9,31.5,28.3,25.8,23.7,77,65, 22.8,False,False
2022-10-08,1015.4,30.4,27.7,26.0,22.0,71,71,0.02,False,False
2022-10-09,1016.4,31.0,27.1,23.7,21.1,71,49,  4.8,False,False
2022-10-10,1018.0,26.6,24.0,21.6,13.2,51,45,  0.0,False,False
2022-10-11,1016.8,28.1,24.1,21.2,12.4,48,16,  0.0,False,False
2022-10-12,1015.4,29.6,25.2,21.9,13.8,50,23,  0.0,False,False
2022-10-13,1013.5,29.6,26.0,23.3,17.5,60,64,  0.0,False,False
2022-10-14,1012.1,31.0,26.9,24.9,19.8,66,21,  0.0,False,False
2022-10-15,1010.9,31.6,27.5,24.1,16.7,53,31,  0.0,False,False
2022-10-16,1009.1,31.3,28.3,25.6,15.4,46,81,  0.0,False,False
2022-10-17,1008.9,29.0,27.2,26.3,14.2,45,87,0.02,False,False
2022-10-18,1013.3,26.7,20.9,17.3,14.0,67,88, 19.7,False,False
2022-10-19,1015.7,26.2,23.0,18.3,13.0,54,74,  0.0,False,False
2022-10-20,1017.5,27.2,24.3,22.7,16.9,64,66,  0.0,False,False
2022-10-21,1017.2,28.5,25.2,23.2,18.7,68,36,  0.0,False,False
2022-10-22,1015.5,30.3,26.6,22.8,19.5,67,66,0.02,False,False
2022-10-23,1014.9,30.7,26.5,24.3,20.6,71,86,  0.0,False,False
2022-10-24,1016.1,27.1,25.2,23.8,18.8,68,70,  0.0,False,False
2022-10-25,1018.2,25.8,23.8,22.6,16.2,63,46,  0.0,False,False
2022-10-26,1017.2,26.7,23.9,22.0,17.2,66,34,  0.0,False,False
2022-10-27,1015.9,28.1,24.6,22.4,18.5,70,28,  0.0,False,False
2022-10-28,1015.4,30.0,25.5,23.3,18.9,68,16,  0.0,False,False
2022-10-29,1014.2,30.0,25.7,23.7,18.6,65,60,  0.0,False,False
2022-10-30,1011.4,28.2,25.4,22.6,16.2,57,80,  0.0,False,False
2022-10-31,1008.7,27.2,25.4,23.8,14.1,50,85,  0.0,False,False
2022-11-01,1008.2,25.3,22.0,18.9,14.4,64,88,  4.5,False,False
2022-11-02,1007.0,21.5,20.2,18.9,17.8,86,88, 23.7,False,False
2022-11-03,1012.0,23.2,22.1,20.9,20.8,93,88, 58.1,False,False
2022-11-04,1016.3,24.0,22.6,21.9,20.2,87,88,  4.0,False,False
2022-11-05,1019.0,22.2,21.5,20.8,17.6,79,90,0.02,False,False
2022-11-06,1018.6,22.5,20.8,19.3,17.9,84,88,  6.6,False,False
2022-11-07,1017.3,23.5,21.5,19.7,18.8,85,88,  1.6,False,False
2022-11-08,1017.3,23.7,22.4,20.6,19.7,85,88,  7.7,False,False
2022-11-09,1017.3,26.7,23.8,21.6,19.4,77,44,  0.0,False,False
2022-11-10,1016.7,27.9,24.8,23.0,20.7,78,46,  0.0,False,False
2022-11-11,1016.2,28.1,25.0,23.5,20.6,77,49,  0.0,False,False
2022-11-12,1015.3,26.8,24.6,23.3,20.8,79,66,0.02,False,False
2022-11-13,1015.7,28.5,24.8,22.9,21.3,81,17,  0.0,False,False
2022-11-14,1016.7,25.7,24.1,23.2,20.1,79,83,  0.0,False,False
2022-11-15,1015.5,26.0,24.3,23.4,20.1,78,69,  0.0,False,False
2022-11-16,1015.0,25.8,24.1,23.2,20.4,80,70,  0.0,False,False
2022-11-17,1014.6,27.2,24.5,22.9,20.7,80,63,  0.0,False,False
2022-11-18,1015.6,26.9,24.6,23.1,20.8,80,61,  0.0,False,False
2022-11-19,1015.0,27.6,25.1,23.7,20.7,77,43,  0.0,False,False
2022-11-20,1014.0,27.5,24.7,23.3,20.6,78,53,  0.0,False,False
2022-11-21,1013.6,25.3,23.9,23.1,19.9,78,76,  0.5,False,False
2022-11-22,1013.1,24.1,23.4,22.3,21.0,86,88,  2.5,False,False
2022-11-23,1013.8,24.8,23.4,22.5,21.9,91,88,  3.4,False,False
2022-11-24,1015.2,22.6,21.8,21.4,20.6,93,88,  9.6,False,False
2022-11-25,1015.6,23.4,22.3,21.3,20.9,92,90,  4.8,False,False
2022-11-26,1014.8,23.6,22.7,21.7,20.7,88,87,  0.5,False,False
2022-11-27,1012.6,23.7,23.1,22.1,21.3,90,88,  1.9,False,False
2022-11-28,1012.5,28.6,25.6,23.4,23.4,88,65,  1.4,False,False
2022-11-29,1013.5,27.8,25.5,24.3,22.7,85,35,  0.0,False,False
2022-11-30,1017.3,26.1,22.8,18.3,19.6,82,61,  0.0,False,False
2022-12-01,1020.5,18.4,16.5,14.8,11.5,72,88,0.02,False,False
2022-12-02,1019.4,19.4,16.5,13.6,10.7,69,75,  0.0,False,False
2022-12-03,1017.1,21.5,19.2,16.9,14.3,73,86,  0.0,False,False
2022-12-04,1018.0,23.3,21.2,19.9,16.4,74,84,  0.0,False,False
2022-12-05,1019.8,20.7,17.9,15.7,11.5,66,76,  0.0,False,False
2022-12-06,1019.7,19.8,17.1,14.9,11.2,68,76,  0.0,False,False
2022-12-07,1018.9,21.5,18.7,16.6,12.6,68,63,0.02,False,False
2022-12-08,1017.9,22.6,19.9,17.7,14.6,72,32,  0.0,False,False
2022-12-09,1015.8,22.7,19.6,17.4,13.2,67,19,  0.0,False,False
2022-12-10,1015.5,21.6,18.4,15.6,10.5,61,10,  0.0,False,False
2022-12-11,1016.2,19.0,16.7,15.3, 8.8,60,65,  0.0,False,False
2022-12-12,1018.3,18.0,16.2,15.0, 8.7,61,84,0.02,False,False
2022-12-13,1019.4,16.7,14.5,12.9, 8.9,71,88,  3.2,False,False
2022-12-14,1021.4,13.1,12.5,11.5,11.1,91,93,  8.7,False,True
2022-12-15,1017.9,16.2,14.6,12.3,13.3,91,90,  3.8,False,True
2022-12-16,1017.5,18.2,16.9,15.1,15.1,90,96,  0.9,False,False
2022-12-17,1024.9,15.1,13.2,11.8, 4.9,60,89,  9.1,False,True
2022-12-18,1025.9,13.8,11.8, 9.4,-5.2,30,42,0.02,False,True
2022-12-19,1021.7,16.6,13.7,10.6, 3.2,50,25,  0.0,False,True
2022-12-20,1018.3,19.2,16.8,14.7,11.5,71,53,  0.0,False,True
2022-12-21,1016.3,19.8,17.5,15.5, 5.4,46,37,0.02,False,False
2022-12-22,1016.5,20.3,17.2,13.9, 1.4,35, 6,  0.0,False,False
2022-12-23,1019.0,20.2,17.1,14.7, 3.2,40,24,  0.0,False,False
2022-12-24,1021.1,20.1,16.9,14.4, 5.8,49,13,  0.0,False,False
2022-12-25,1022.3,18.5,16.2,14.1, 8.0,59,14,  0.0,False,False
2022-12-26,1022.8,18.8,16.3,14.3, 9.7,65, 7,  0.0,False,False
2022-12-27,1022.7,18.8,16.9,14.9,11.3,70,13,  0.0,False,False
2022-12-28,1022.6,20.6,17.7,14.7,11.6,68,23,  0.0,False,False
2022-12-29,1024.2,18.9,16.8,14.5, 9.0,60,56,0.02,False,False
2022-12-30,1025.1,17.3,15.0,12.4, 7.8,62,12,  0.0,False,False
2022-12-31,1024.7,18.7,15.5,12.0, 8.8,65,33,  0.0,False,False
2023-01-01,1023.3,19.3,16.9,14.5,10.2,65,84,  0.1,False,False
2023-01-02,1023.1,21.6,18.7,17.2,12.0,65,79,0.02,False,False
2023-01-03,1023.7,19.2,17.3,16.1,11.4,69,88,0.02,False,False
2023-01-04,1023.4,19.9,17.4,15.8,12.7,74,83,0.02,False,False
2023-01-05,1023.4,21.4,18.5,16.8,14.3,77,66,  0.0,False,False
2023-01-06,1022.6,23.4,19.8,17.0,11.9,62,56,  0.0,False,False
2023-01-07,1020.5,21.3,19.1,17.9,10.9,59,83,  0.0,False,False
2023-01-08,1020.0,20.0,18.6,17.0, 9.8,57,88,0.02,False,False
2023-01-09,1019.5,21.4,19.7,18.2,14.3,72,88,  0.1,False,False
2023-01-10,1018.8,19.0,18.2,17.6,16.8,91,91,  5.5,False,False
2023-01-11,1017.6,19.1,18.1,17.0,15.9,87,92,  3.2,False,False
2023-01-12,1014.5,19.6,18.8,17.5,16.8,88,89,  0.5,False,False
2023-01-13,1011.0,23.9,21.7,18.9,20.5,93,88,  4.5,False,False
2023-01-14,1009.4,24.7,22.7,20.0,20.9,90,62,  3.4,False,False
2023-01-15,1014.4,21.6,18.4,13.0,14.7,80,81,0.02,False,False
2023-01-16,1021.6,13.2,12.3,11.3, 6.2,66,88,  0.0,False,True
2023-01-17,1023.6,15.2,13.2,11.0, 8.0,71,85,  0.0,False,True
2023-01-18,1024.1,17.1,14.3,11.5, 6.2,58,41,  0.0,False,True
2023-01-19,1022.3,18.7,16.1,13.3, 8.9,63,23,  0.0,False,False
2023-01-20,1021.4,20.9,17.6,15.9,10.1,62,74,0.02,False,False
2023-01-21,1019.5,18.8,16.9,16.0,13.1,79,80,0.02,False,False
2023-01-22,1016.5,22.4,18.8,16.6,15.8,83,62,  0.6,False,False
2023-01-23,1016.2,21.1,18.8,16.9,16.4,86,66,  0.0,False,False
2023-01-24,1024.5,18.7,14.7,12.0, 4.3,51,44,  0.3,False,False
2023-01-25,1023.1,14.4,12.5,10.6, 3.5,54,80,  0.0,False,True
2023-01-26,1019.3,18.6,15.7,13.0, 9.4,66,85,  0.0,False,True
2023-01-27,1022.5,17.3,15.4,12.4, 3.2,46,84,  0.0,False,False
2023-01-28,1024.1,15.7,12.9,10.6,-5.2,28,20,  0.0,False,True
2023-01-29,1023.7,16.0,12.8, 9.8,-2.6,35, 1,  0.0,False,True
2023-01-30,1022.2,18.8,15.0,11.7, 3.5,48, 8,  0.0,False,True
2023-01-31,1017.9,20.1,16.9,13.8, 9.1,61,52,  0.0,False,False
2023-02-01,1015.6,23.7,19.9,17.8,15.8,77,59,  0.0,False,False
2023-02-02,1018.2,21.2,19.4,17.9,15.2,77,56,  0.0,False,False
2023-02-03,1018.6,19.9,17.9,16.7,13.6,76,88,  0.0,False,False
2023-02-04,1017.4,19.1,17.4,16.6,14.2,81,88,  0.4,False,False
2023-02-05,1016.0,19.3,17.9,16.8,15.0,83,88,0.02,False,False
2023-02-06,1014.6,21.1,19.2,17.9,16.6,85,88,  0.1,False,False
2023-02-07,1015.4,24.8,21.0,18.8,17.9,83,74,0.02,False,False
2023-02-08,1017.1,20.1,18.5,17.2,15.8,84,88,0.02,False,False
2023-02-09,1016.3,23.5,19.5,16.9,16.5,83,83,  0.1,False,False
2023-02-10,1014.9,24.2,21.2,19.5,18.9,87,86,  0.1,False,False
2023-02-11,1014.6,20.2,18.7,17.8,17.6,93,92,  0.9,False,False
2023-02-12,1013.9,21.1,19.9,18.7,19.1,95,88,0.02,False,False
2023-02-13,1013.7,26.1,22.3,19.5,20.2,88,73,0.02,False,False
2023-02-14,1018.8,20.7,18.5,16.6,11.4,64,84,  0.0,False,False
2023-02-15,1023.5,20.3,16.3,13.1, 8.4,60,42,  0.0,False,True
2023-02-16,1024.7,19.9,16.8,14.5, 9.3,62,83,  0.0,False,False
2023-02-17,1021.2,24.0,18.7,15.6,13.0,70,32,  0.0,False,False
2023-02-18,1018.2,25.1,21.0,18.0,14.6,67,73,  0.0,False,False
2023-02-19,1017.6,26.6,22.8,19.8,16.4,67,70,0.02,False,False
2023-02-20,1019.2,24.1,20.1,18.2,12.8,64,58,  0.0,False,False
2023-02-21,1022.6,20.5,17.8,16.1,10.3,62,48,  0.0,False,False
2023-02-22,1022.2,20.4,16.9,14.8, 9.3,61,13,  0.0,False,False
2023-02-23,1018.6,22.9,18.2,15.4,12.6,70,21,  0.0,False,False
2023-02-24,1018.9,23.4,19.8,17.0,13.3,67,13,  0.0,False,False
2023-02-25,1026.5,21.0,17.1,14.8, 7.7,54,32,  0.0,False,False
2023-02-26,1029.2,21.2,16.8,14.4, 8.3,58,39,  0.0,False,False
2023-02-27,1027.4,20.1,16.4,14.2, 8.4,60, 8,  0.0,False,False
2023-02-28,1024.0,22.3,17.8,14.9,12.3,71,25,  0.0,False,False
2023-03-01,1021.5,24.4,19.7,16.4,14.1,71, 6,  0.0,False,False
2023-03-02,1023.8,23.2,19.8,17.8,14.0,70,28,  0.0,False,False
2023-03-03,1024.9,22.4,18.6,16.5, 9.5,56,11,  0.0,False,False
2023-03-04,1024.4,23.8,19.6,17.3,12.4,65,49,  0.0,False,False
2023-03-05,1023.6,23.5,19.7,17.3,10.1,57, 9,  0.0,False,False
2023-03-06,1022.4,24.1,20.0,17.4, 8.5,50, 9,  0.0,False,False
2023-03-07,1020.9,24.1,20.1,17.7,10.8,56, 7,  0.0,False,False
2023-03-08,1019.7,25.7,21.6,19.1,17.3,77,34,  0.0,False,False
2023-03-09,1017.7,27.0,22.5,19.5,17.6,75,37,  0.0,False,False
2023-03-10,1017.6,26.6,22.4,20.3,15.8,68,23,  0.0,False,False
2023-03-11,1018.3,26.0,22.1,19.9,15.6,67,32,  0.0,False,False
2023-03-12,1018.9,25.6,22.6,20.2,16.8,71,70,  0.1,False,False
2023-03-13,1020.4,22.4,20.1,19.1,13.1,64,82,0.02,False,False
2023-03-14,1016.8,22.9,19.7,18.7,14.8,73,68,  0.0,False,False
2023-03-15,1017.4,24.5,21.0,18.7,16.8,77,42,  0.0,False,False
2023-03-16,1018.4,25.8,22.0,19.4,16.3,72,59,0.02,False,False
2023-03-17,1016.8,26.1,21.7,20.0,18.6,83,66,  0.5,False,False
2023-03-18,1015.5,26.8,22.3,19.8,18.7,80,76,  0.0,False,False
2023-03-19,1015.2,21.9,20.6,20.0,18.2,86,88,  0.6,False,False
2023-03-20,1012.0,24.4,21.8,20.1,19.7,88,90,  0.3,False,False
2023-03-21,1009.2,25.4,23.7,22.1,21.0,85,88,0.02,False,False
2023-03-22,1008.0,25.6,24.7,24.1,21.7,83,93,0.02,False,False
2023-03-23,1008.6,26.3,25.0,24.1,21.6,81,91,  0.0,False,False
2023-03-24,1011.4,29.0,25.6,23.3,21.8,80,79,  0.0,False,False
2023-03-25,1013.1,26.4,23.4,20.9,21.4,89,88, 53.5,False,False
2023-03-26,1014.0,21.6,20.8,20.0,19.2,91,89,  5.9,False,False
2023-03-27,1016.2,20.0,18.6,17.5,16.1,86,94,  6.3,False,False
2023-03-28,1017.6,20.1,18.7,17.2,15.9,84,100,0.02,False,False
2023-03-29,1015.4,21.8,19.9,18.4,17.5,86,93,  0.9,False,False
2023-03-30,1012.9,21.4,20.8,19.8,18.9,89,98,  0.3,False,False
2023-03-31,1013.3,21.1,20.3,19.6,19.0,92,99,  1.9,False,False
2023-04-01,1012.7,22.4,20.3,19.3,18.5,89,93,  0.7,False,False
2023-04-02,1012.2,21.6,21.1,20.5,19.6,92,96,  0.7,False,False
2023-04-03,1011.8,21.5,20.9,20.3,19.2,90,98,  2.1,False,False
2023-04-04,1009.3,25.9,23.7,20.6,21.9,90,91,  4.0,False,False
2023-04-05,1009.5,26.3,25.3,24.3,23.3,89,88,  0.4,False,False
2023-04-06,1011.0,28.4,25.4,20.2,23.0,87,87,  5.9,False,False
2023-04-07,1015.2,25.9,21.8,19.4,16.8,74,88,  4.4,False,False
2023-04-08,1020.1,21.8,20.6,20.2,15.6,73,88,0.02,False,False
2023-04-09,1018.4,21.7,19.8,18.0,14.6,72,80,  2.6,False,False
2023-04-10,1014.9,23.3,21.4,19.9,17.7,80,88,  0.0,False,False
2023-04-11,1012.9,28.1,24.2,21.9,20.6,81,66,  0.0,False,False
2023-04-12,1012.3,29.2,25.0,22.0,20.3,76,40,  0.0,False,False
2023-04-13,1012.8,26.3,23.4,21.6,19.2,78,82,  0.0,False,False
2023-04-14,1010.8,28.9,24.7,22.5,21.0,80,81,  0.0,False,False
2023-04-15,1009.3,30.6,26.9,23.4,20.6,70,64,  0.0,False,False
2023-04-16,1009.5,30.8,26.7,24.1,20.4,69,18,  0.0,False,False
2023-04-17,1011.5,29.2,26.1,24.0,22.2,80,74,0.02,False,False
2023-04-18,1010.1,29.9,26.7,24.6,23.1,81,78,0.02,False,False
2023-04-19,1005.1,27.7,25.9,21.6,22.3,81,87, 26.5,False,False
2023-04-20,1004.1,25.1,24.0,23.2,22.9,94,97, 18.2,False,False
2023-04-21,1007.3,25.3,24.1,23.3,22.4,90,93,  4.3,False,False
2023-04-22,1010.5,23.9,23.1,22.5,21.1,89,88,  0.7,False,False
2023-04-23,1013.3,23.7,23.0,22.4,21.3,91,93,  0.4,False,False
2023-04-24,1014.2,24.3,23.5,22.9,21.6,89,90,  1.0,False,False
2023-04-25,1013.9,23.7,22.4,20.4,20.9,91,91,  4.4,False,False
2023-04-26,1014.6,24.8,21.6,19.4,16.4,73,83,  0.0,False,False
2023-04-27,1015.2,24.7,22.7,21.5,19.0,80,87,  0.3,False,False
2023-04-28,1013.8,27.6,24.1,21.8,21.1,84,71,  0.9,False,False
2023-04-29,1011.6,28.1,25.4,23.7,22.1,82,87,0.02,False,False
2023-04-30,1012.1,27.8,24.6,22.7,19.5,73,84,  0.0,False,False
2023-05-01,1014.2,26.1,24.1,23.0,19.9,78,87,  0.3,False,False
2023-05-02,1015.2,26.9,24.1,22.7,19.1,74,81,  0.0,False,False
2023-05-03,1013.4,29.1,25.4,23.6,22.5,84,79,  0.1,False,False
2023-05-04,1008.8,31.0,27.0,25.4,23.9,84,74,  0.0,False,False
2023-05-05,1005.8,30.2,27.5,25.5,23.7,80,66,  0.0,False,False
2023-05-06,1004.4,29.7,28.2,26.9,24.8,82,85,  0.0,False,False
2023-05-07,1006.0,30.3,26.6,23.4,24.0,86,88, 35.5,False,False
2023-05-08,1011.0,24.8,23.2,21.9,21.1,88,88, 39.2,False,False
2023-05-09,1013.2,26.5,23.8,22.3,19.7,78,82,  0.1,False,False
2023-05-10,1013.7,25.3,23.9,23.0,18.1,70,88,  0.0,False,False
2023-05-11,1014.7,25.8,23.9,22.2,19.2,76,88,  0.5,False,False
2023-05-12,1014.8,25.7,24.4,23.8,20.0,77,88,0.02,False,False
2023-05-13,1013.8,25.3,23.5,22.3,20.8,85,89,  9.5,False,False
2023-05-14,1011.6,23.1,21.3,20.2,20.2,93,94, 39.9,False,False
2023-05-15,1010.4,27.1,24.3,21.9,21.4,84,83,  0.1,False,False
2023-05-16,1009.6,27.3,25.2,23.1,22.9,87,81,  0.4,False,False
2023-05-17,1007.9,28.9,26.9,23.7,24.9,89,88, 32.7,False,False
2023-05-18,1006.9,31.4,28.9,27.5,25.7,83,63,  0.0,False,False
2023-05-19,1007.7,31.3,29.1,27.4,25.6,82,67,  0.0,False,False
2023-05-20,1008.5,32.7,29.7,28.0,25.9,80,76,0.02,False,False
2023-05-21,1009.0,32.2,29.7,28.0,25.6,79,78,  1.5,False,False
2023-05-22,1008.1,33.0,30.0,28.1,25.2,76,83,  0.0,False,False
2023-05-23,1009.1,29.2,26.9,24.4,24.7,88,93,  8.3,False,False
2023-05-24,1010.5,28.2,24.9,23.3,22.7,88,93, 14.5,False,False
2023-05-25,1012.0,26.9,26.1,24.9,24.0,89,88,0.02,False,False
2023-05-26,1011.9,30.9,27.8,26.4,25.3,87,85,  0.2,False,False
2023-05-27,1010.4,32.3,28.8,26.7,25.1,81,60,  0.0,False,False
2023-05-28,1009.8,32.5,28.7,27.0,23.7,75,47,0.02,False,False
2023-05-29,1008.0,32.3,28.9,26.3,23.5,73,18,  0.0,False,False
2023-05-30,1004.0,34.6,31.2,28.0,25.9,74,14,  0.0,True,False
2023-05-31,1002.1,34.7,31.4,29.6,26.8,77,37,0.02,True,False
2023-06-01,1002.8,31.6,29.2,26.2,25.1,79,71,  6.0,True,False
2023-06-02,1004.8,35.2,30.7,28.2,25.9,76,48,  0.0,False,False
2023-06-03,1007.6,34.9,30.8,28.9,26.1,76,47,  0.6,True,False
2023-06-04,1008.4,32.7,30.0,27.9,26.2,81,65,  5.1,True,False
2023-06-05,1007.9,32.9,29.7,27.7,25.7,79,83,  4.8,False,False
2023-06-06,1007.8,30.2,28.4,26.8,26.0,87,90, 31.1,False,False
2023-06-07,1008.7,31.5,28.5,27.0,26.2,88,85, 27.1,False,False
2023-06-08,1007.1,33.1,29.4,27.4,25.9,82,79,  2.6,False,False
2023-06-09,1004.2,32.0,29.0,26.7,25.8,83,86, 16.8,True,False
2023-06-10,1001.9,33.0,29.5,28.0,25.4,79,85,  0.3,False,False
2023-06-11,1001.6,32.5,29.2,27.3,25.9,83,86, 25.4,False,False
2023-06-12,1001.9,33.7,30.2,28.2,25.6,77,82,  0.2,False,False
2023-06-13,1002.6,32.7,29.8,25.8,26.2,81,86, 31.8,True,False
2023-06-14,1004.9,29.6,27.7,25.1,25.4,88,92, 62.8,False,False
2023-06-15,1005.1,28.7,27.4,26.1,25.7,91,88, 41.5,False,False
2023-06-16,1007.1,28.1,26.4,25.2,25.0,92,90, 41.7,False,False
2023-06-17,1009.3,28.0,26.2,25.3,25.2,94,90, 89.9,False,False
2023-06-18,1008.9,29.9,28.0,25.7,25.9,89,88, 35.8,False,False
2023-06-19,1007.5,31.4,29.1,26.9,26.0,83,87, 10.2,False,False
2023-06-20,1007.0,32.2,30.0,27.8,26.1,80,79,  2.3,False,False
2023-06-21,1007.4,32.2,30.2,28.7,26.1,79,85,  1.9,False,False
2023-06-22,1007.2,32.4,30.2,29.0,25.8,77,88,  0.6,False,False
2023-06-23,1006.5,31.2,30.0,28.0,26.1,80,88,  2.3,False,False
2023-06-24,1007.1,31.0,29.1,27.4,26.3,85,88,  8.2,False,False
2023-06-25,1008.2,32.9,29.4,26.1,26.0,83,88, 13.0,False,False
2023-06-26,1008.5,32.9,29.4,26.6,26.2,83,88, 11.4,False,False
2023-06-27,1009.5,33.9,30.1,28.1,26.1,80,76,0.02,False,False
2023-06-28,1009.9,31.3,28.8,26.9,26.2,86,84,  5.4,True,False
